,SdssC,Xc-5d,SRW09,SIC3,IC0,nO,BIC3,BIC4,NdO,n6ARing,GGI4,SlogP_VSA2,C3SP2,JGI3,JGI10,RotRatio,AETA_beta_ns_d,GhoseFilter,SlogP_VSA8,JGI4,target
87,0.0,0.3434433619633035,0.0,0.5711321027488918,1.1737195857469152,0,0.5650252803661964,0.6239436505094733,0,0,1.2311111111111113,8.073872300533118,1,0.0400641025641025,0.0039420838318909,0.625,0.0,False,6.076020106833881,0.0315669515669515,1.59013
88,0.0,0.2357022603955158,0.0,0.7221844998123175,1.3786011816680388,0,0.70222117674442,0.70222117674442,0,0,1.0711111111111111,8.073872300533118,1,0.0602678571428571,0.0,0.2941176470588235,0.0,True,6.076020106833881,0.0396707818930041,1.4871831
89,0.0,0.0,0.0,0.6339833333166621,1.3787834934861751,0,0.6523007394965069,0.6523007394965069,0,0,0.0,0.0,0,0.0,0.0,0.2,0.0,False,0.0,0.0,1.3160329
90,0.0,0.0,0.0,0.8429809818837098,1.7841591278514215,0,0.8166746222236321,0.8166746222236321,0,0,0.0,0.0,0,0.0208333333333333,0.0,0.1666666666666666,0.0,False,0.0,0.0,-1.2969522
91,0.0393518518518523,0.4927992798267444,0.0,0.8343604297372124,1.7574839898128798,2,0.8343604297372124,0.8343604297372124,1,0,0.08,13.079102829229384,0,0.0454545454545454,0.0,0.25,0.0,False,0.0,0.016,0.65110207
92,0.0740740740740746,0.4927992798267444,0.0,0.8437066199654226,1.6854752972273344,2,0.8437066199654226,0.8437066199654226,1,0,0.24,12.576187252464766,0,0.0520833333333333,0.0,0.3333333333333333,0.0,False,0.0,0.0342857142857142,0.9387075
93,-0.3565459701911151,0.6106504100245023,0.0,0.7997504188836013,1.457985765510777,6,0.779294898454622,0.8398249547484347,2,0,1.2044444444444449,31.75925646944245,1,0.0255102040816326,0.0057783219399381,0.4736842105263157,0.0405405405405405,False,0.0,0.0293766937669376,2.5569618
94,-0.0680092592592587,0.4927992798267444,0.0,0.883401527984509,1.750224877285235,3,0.883401527984509,0.883401527984509,1,0,0.32,24.28959661181839,0,0.048076923076923,0.0,0.4,0.0,False,0.0,0.04,1.404666
95,0.0,0.0,0.0,0.8333333333333334,2.0,0,0.8905179677700554,0.8905179677700554,0,0,0.0,4.836269690250055,0,0.0,0.0,0.2,0.0,False,0.0,0.0,-0.6922749
96,0.0,0.0,0.0,0.8333333333333334,2.0,0,0.8905179677700554,0.8905179677700554,0,0,0.0,6.425444744859191,0,0.0,0.0,0.2,0.0,False,0.0,0.0,0.17696437
97,0.0,0.0,0.0,0.8224908743082041,1.4353713907745331,0,0.8565359801139569,0.8565359801139569,0,0,0.0,0.0,0,0.0,0.0,0.25,0.0,False,0.0,0.0,1.0371664
98,0.0,0.0,0.0,0.9298966940476158,1.8910611120726528,0,0.887346954847329,0.887346954847329,0,0,0.0,0.0,0,0.03125,0.0,0.2,0.0,False,0.0,0.0,-1.6587404
99,0.055555555555556,0.1666666666666666,0.0,0.8732737098805868,1.8423709931771084,2,0.8732737098805868,0.8732737098805868,1,0,0.08,13.079102829229384,0,0.046875,0.0,0.2857142857142857,0.0,False,0.0,0.02,1.0934217
100,0.0902777777777783,0.1666666666666666,0.0,0.8740065897889193,1.7574839898128798,2,0.8740065897889193,0.8740065897889193,1,0,0.16,12.576187252464766,0,0.0555555555555555,0.0,0.375,0.0,False,0.0,0.0266666666666666,1.6434526
101,0.1416164767738543,0.1666666666666666,0.0,0.7096670112975275,1.402800386248768,2,0.7096670112975275,0.80535846720662,1,0,0.24,12.576187252464766,0,0.0294117647058823,0.0070838252656434,0.6875,0.0,True,0.0,0.0171428571428571,1.7558749
